machine,status,anchor,k0,meta_a,meta_b,kmin,nrules,qh,score
0RB0LD_0RC1RC_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LA1LC_0LD0LC_1RD1RB,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LA1LC_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LA1LC_1RC1LA_0LC0LD,irules,199084,630,1,2,1,0,T,4
0RB0LD_1LA1LC_1RC1LA_1RC0LD,irules,199812,446,1,1,1,0,T,4
0RB0LD_1LA1RC_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LA1RC_1RB0LD_0RB1LD,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LA1RC_1RB0LD_0RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LC---_1RC1LA_0LC0LD,irules,199082,630,1,2,1,0,T,2
0RB0LD_1LC---_1RC1LA_1RC0LD,irules,199810,446,1,1,1,0,T,2
0RB0LD_1LC0LA_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LC0LD_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LC0RB_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LC1LC_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LC1LD_0RC1LA_1RC0LD,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LC1LD_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LC1RB_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LC1RC_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1LC1RD_0RD0LC_1RB1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1RC---_0RD1RC_1LD0LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1RC0LA_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1RC0LD_1LA1RB_0RB1LD,undecided,0,0,0,0,0,0,?,0
0RB0LD_1RC0LD_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1RC1LB_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1RC1LC_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1RC1LD_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1RC1RB_0RD0LB_1LD0LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1RC1RB_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LD_1RC1RC_1LD1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0RA_0LC0LD_1RB1LC_1LD1RA,undecided,0,0,0,0,0,0,?,0
0RB0RA_1RC0RC_1LD1RB_0LD0LA,undecided,0,0,0,0,0,0,?,0
0RB0RA_1RC1LD_1LC1RB_0LD0LA,undecided,0,0,0,0,0,0,?,0
0RB0RA_1RC1LD_1LD1RB_0LD0LA,undecided,0,0,0,0,0,0,?,0
0RB0RB_0LC1RB_1LD0RB_1RA1LC,undecided,0,0,0,0,0,0,?,0
0RB0RB_0LC1RD_1RB1LC_0LA0RB,undecided,0,0,0,0,0,0,?,0
0RB0RB_1LA1LC_0LD0LC_1RD1RB,undecided,0,0,0,0,0,0,?,0
0RB0RB_1LC1RA_0LD0LC_1RD1LB,undecided,0,0,0,0,0,0,?,0
0RB0RB_1RC1LB_1LA1RD_0LB0RC,undecided,0,0,0,0,0,0,?,0
0RB0RC_0LC---_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LA0LC_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LA1LC_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LA1RB_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LA1RB_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LA1RB_1LC1RD_0RC0RD,irules,199718,631,1,2,1,0,T,6
0RB0RC_1LA1RB_1LC1RD_1LC0RD,irules,199815,446,1,1,1,0,T,6
0RB0RC_1LA1RB_1RC1LD_0LA0LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LA1RB_1RC1LD_0LC0LD,irules,199718,631,1,2,1,0,T,6
0RB0RC_1LA1RB_1RC1LD_1RC0LD,irules,199815,446,1,1,1,0,T,6
0RB0RC_1LA1RC_0RD0RC_1LD1RA,irules,199715,631,1,2,1,0,T,4
0RB0RC_1LA1RC_1LD0RC_1LD1RA,irules,199812,446,1,1,1,0,T,4
0RB0RC_1LA1RC_1RB1LD_0LD0LA,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LC0LA_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LC0LB_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LC0LC_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LC0LD_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LC0RB_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LC0RD_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LC1LC_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LC1RB_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1LC1RD_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0RC_1RC---_0RD0RC_1LD1RA,irules,199713,631,1,2,1,0,T,2
0RB0RC_1RC---_1LD0RC_1LD1RA,irules,199810,446,1,1,1,0,T,2
0RB0RC_1RC0LA_1LD1RB_0LD1LA,undecided,0,0,0,0,0,0,?,0
0RB0RC_1RC0LC_0RD1RA_1LD0LB,undecided,0,0,0,0,0,0,?,0
0RB0RC_1RC0RA_1LD0LD_1RB1LC,undecided,0,0,0,0,0,0,?,0
0RB0RC_1RC1LA_1LD1RB_0LD0LA,undecided,0,0,0,0,0,0,?,0
0RB0RC_1RC1LB_0LB1RD_0LA0RC,undecided,0,0,0,0,0,0,?,0
0RB0RC_1RC1LB_1LA1RD_0LB0RC,undecided,0,0,0,0,0,0,?,0
0RB0RD_0LC---_1RD1LC_0LC1RA,undecided,0,0,0,0,0,0,?,0
0RB0RD_0LC1RD_1RB1LC_0LA0RB,undecided,0,0,0,0,0,0,?,0
0RB0RD_1LA0LC_1RD1LC_0LC1RA,undecided,0,0,0,0,0,0,?,0
0RB0RD_1LA1RC_1LC1RA_0RC0RD,irules,199084,630,1,2,1,0,T,4
0RB0RD_1LA1RC_1LC1RA_1LC0RD,irules,199812,446,1,1,1,0,T,4
0RB0RD_1LA1RC_1RD1LC_0LC1RA,undecided,0,0,0,0,0,0,?,0
0RB0RD_1LC0RD_1RA1LB_0LB1RD,undecided,0,0,0,0,0,0,?,0
0RB0RD_1LC1RB_1RA0LC_1LB0LC,undecided,0,0,0,0,0,0,?,0
0RB0RD_1LC1RB_1RA0LC_1LD0LC,undecided,0,0,0,0,0,0,?,0
0RB0RD_1RC---_1LC1RA_0RC0RD,irules,199082,630,1,2,1,0,T,2
0RB0RD_1RC---_1LC1RA_1LC0RD,irules,199810,446,1,1,1,0,T,2
0RB0RD_1RC---_1RD1LC_0LC1RA,undecided,0,0,0,0,0,0,?,0
0RB0RD_1RC0LD_1LD0RC_1LA1LB,undecided,0,0,0,0,0,0,?,0
0RB0RD_1RC1LB_1LA1RD_0LB0RC,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RB_1LD0RB_1RA1LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_0LD---_1LA1RD,irules,199811,446,1,1,1,0,T,3
0RB1LA_0LC1RD_0LD1LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_0RD---_1LA1RD,irules,199811,446,1,1,1,0,T,3
0RB1LA_0LC1RD_0RD1LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_1LA1LC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_1LA1LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_1LA1RA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_1LA1RC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_1LD0RB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_1LD1LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_1LD1RA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_1LD1RC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_1RB1LC_1LA0RB,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_1RB1LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_1RD1LC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0LC1RD_1RD1LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_0RC1LB_1LA1RD_1RC0LB,undecided,0,0,0,0,0,0,?,0
0RB1LA_0RC1LB_1RD0LB_1LA1RC,undecided,0,0,0,0,0,0,?,0
0RB1LA_0RC1RD_0LD---_1LA1RD,irules,199811,446,1,1,1,0,T,3
0RB1LA_0RC1RD_0RD---_1LA1RD,irules,199811,446,1,1,1,0,T,3
0RB1LA_1LA1LC_0LD0LC_1RD1RB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LA1RC_1LD1RB_0RB0LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LA1RC_1LD1RB_0RC0LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LA1RC_1RB0LD_0RB1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RB_0RB1LD_0RA0LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RB_0RB1LD_1RA0LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RB_1RD0LA_0LB0RD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RB_1RD0LA_0LC0RD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RB_1RD0LC_0RD0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0LD1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0LD1RA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RA0LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RA0LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RA1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RA1LB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RA1LC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RA1LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RA1RA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RB0LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RB0LC_1LA1RB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RB0LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RB1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RB1LB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RB1LC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RB1LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RB1RA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RC1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RD0LC_0LA1RB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_0RD0LC_1LA1RB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LA0LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LA0RD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LA1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LA1LB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LA1LC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LA1LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LA1RA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LA1RC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LD0LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LD1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LD1LB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LD1RA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1LD1RC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RA0LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RA0RD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RA1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RA1LB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RA1LC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RA1LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RA1RA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RA1RC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RB0LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RB0LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RB1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RB1LB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RB1RA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RC0LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RC1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RC1LB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RD0LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RD1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RD1LB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RD1LC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RD1LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1LC1RD_1RD1RA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0LD1RB_---1LB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0LD1RB_0LA1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0LD1RB_1LA1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0LD1RB_1LA1RD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0LD1RB_1LB0RC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0LD1RB_1LB1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0LD1RB_1LB1RD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0LD1RB_1RA1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0LD1RB_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0RD1RB_0LD1LB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0RD1RB_1LD0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0RD1RB_1LD0LB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0RD1RB_1LD1LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0RD1RB_1LD1LB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0RD1RB_1LD1RA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_0RD1RB_1LD1RC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_---0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_---1LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_---1LB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_---1RA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_0LA1LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_0LA1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_0LA1RD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_0RA1LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_0RA1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_0RB1LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_0RB1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_1LA1LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_1LA1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_1LA1RD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_1LB1LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_1LB1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_1LB1RD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_1LC1RD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_1RA1LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_1RA1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_1RC1LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1LD1RB_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_0LA---,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_0LD1LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_0LD1LB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LA---,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LB0LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LB0RD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LB1LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LB1LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LB1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LB1RB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LB1RC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LB1RD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LC---,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LD0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LD1LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LD1LB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LD1LC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LD1RA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LA_1RD1RB_1LD1RB,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC0LD_1LA1RB_0RB1LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1LB_0LA1RD_0LB0RC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1LB_0LB1RD_0LA0RC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1LB_0LB1RD_1LA0RC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1LB_1LA1RD_0LB0RC,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RB_1LD0LA_0RB0LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RB_1LD0LA_0RC0LD,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_0LA---_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_0LC1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LA---_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LB---_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LC0LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LC1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LC1LB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LC1LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LC1RA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LC1RD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LD0LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LD0LB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LD0RC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LD1LA_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LD1LB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LD1RB_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LD1RC_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LA_1RC1RD_1LD1RD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LB_0LC1RB_1LD0RB_1RA1LC,undecided,0,0,0,0,0,0,?,0
0RB1LB_0RC1LB_1LA1RD_1RC0LB,undecided,0,0,0,0,0,0,?,0
0RB1LB_0RC1LB_1RD0LB_1LA1RC,undecided,0,0,0,0,0,0,?,0
0RB1LB_0RC1LD_1LB1RC_0RA0LB,undecided,0,0,0,0,0,0,?,0
0RB1LB_1LA0RC_0LD1RB_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB1LB_1LA1RC_1RB0LD_0RB1LD,undecided,0,0,0,0,0,0,?,0
0RB1LB_1LC1RB_0RB1LD_0RA0LC,undecided,0,0,0,0,0,0,?,0
0RB1LB_1LC1RB_0RB1LD_1RA0LC,undecided,0,0,0,0,0,0,?,0
0RB1LB_1LC1RC_1RD0LA_0RC1RB,undecided,0,0,0,0,0,0,?,0
0RB1LB_1RC0LA_1LD1RB_0RC0LD,undecided,0,0,0,0,0,0,?,0
0RB1LB_1RC0LD_0LA1RB_0RB1LD,undecided,0,0,0,0,0,0,?,0
0RB1LB_1RC0LD_0LA1RB_0RC1LD,undecided,0,0,0,0,0,0,?,0
0RB1LB_1RC0LD_1LA1RB_0RB1LD,undecided,0,0,0,0,0,0,?,0
0RB1LB_1RC1LB_0LA1RD_0LB0RC,undecided,0,0,0,0,0,0,?,0
0RB1LB_1RC1LB_0LB1RD_0LA0RC,undecided,0,0,0,0,0,0,?,0
0RB1LB_1RC1LB_0LB1RD_1LA0RC,undecided,0,0,0,0,0,0,?,0
0RB1LB_1RC1LB_1LA1RD_0LB0RC,undecided,0,0,0,0,0,0,?,0
0RB1LB_1RC1LD_1LA0RC_0LD0RB,undecided,0,0,0,0,0,0,?,0
0RB1LB_1RC1RD_1LB0LA_1LC0RD,undecided,0,0,0,0,0,0,?,0
0RB1LC_0LC---_1RD1LC_0LA1RD,irules,199810,446,1,1,1,0,T,2
0RB1LC_0LC0RD_1RB1RD_1LA0LA,undecided,0,0,0,0,0,0,?,0
0RB1LC_0LC0RD_1RD1LC_0LA1RB,undecided,0,0,0,0,0,0,?,0
0RB1LC_0LC1LC_0RD0LA_1LA1RD,undecided,0,0,0,0,0,0,?,0
0RB1LC_0LC1RB_1RD1LA_0LA0RD,undecided,0,0,0,0,0,0,?,0
0RB1LC_0LC1RC_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
0RB1LC_0LC1RC_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
0RB1LC_0LC1RD_0RD0LA_1LA1RD,undecided,0,0,0,0,0,0,?,0
0RB1LC_0LC1RD_1RB1LC_0LA0RB,undecided,0,0,0,0,0,0,?,0
0RB1LC_0LC1RD_1RB1LC_1LA0RB,undecided,0,0,0,0,0,0,?,0
0RB1LC_0RC---_1RD1LC_0LA1RD,irules,199810,446,1,1,1,0,T,2
0RB1LC_0RC1LB_1LA1RD_1RC0LB,undecided,0,0,0,0,0,0,?,0
0RB1LC_0RC1LB_1RD0LB_0LA1RC,undecided,0,0,0,0,0,0,?,0
0RB1LC_0RC1LB_1RD0LB_1LA1RC,undecided,0,0,0,0,0,0,?,0
0RB1LC_0RC1LD_1LB1RC_0RA0LB,undecided,0,0,0,0,0,0,?,0
0RB1LC_0RC1LD_1LB1RC_1RA0LB,undecided,0,0,0,0,0,0,?,0
0RB1LC_0RC1RC_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
0RB1LC_0RC1RC_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
0RB1LC_1LA0LC_1RB1RD_0RD0LA,undecided,0,0,0,0,0,0,?,0
0RB1LC_1LA0LC_1RD0RD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB1LC_1LA1LC_0LD0LC_1RD0LA,irules,199361,445,1,1,1,0,T,4
0RB1LC_1LA1LC_0LD0LC_1RD1LA,irules,199361,445,1,1,2,0,T,4
0RB1LC_1LA1LC_0RD0LA_1LA1RD,undecided,0,0,0,0,0,0,?,0
